student_token,major,course,course_order,resource_type,resource_id,resource_title,resource_url,recommendation_score,student_rank,confidence,match_score,quality_score,popularity_score,model_explanation,availability_checked_at,delivery_type,availability_status,simulated_opac_code,simulated_shelf_location,primary_action,digital_access_right,priority_badge,distribution_channels
stu_72a5eb87e07be9bf,Công nghệ thông tin,Trí tuệ nhân tạo,5,tiki_book,279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,81.85,3,high,100.0,50.0,29.01,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279233260,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_72a5eb87e07be9bf,Công nghệ thông tin,Điện toán đám mây,6,tiki_book,5929511,Cố Định Một Đám Mây,https://tiki.vn/sach-co-dinh-mot-dam-may-p5929511.html?spid=5929513,60.53,4,medium,41.99,88.41,82.51,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-5929511,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_72a5eb87e07be9bf,Công nghệ thông tin,Cơ sở dữ liệu,2,ueh_repository,UEH/62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,59.03,5,medium,55.89,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_74afbae848a93e3f,Marketing,Marketing dịch vụ,5,ueh_repository,UEH/63123,Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần Công Thương Việt Nam – CN 10 TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/63123,95.5,1,high,100.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_74afbae848a93e3f,Marketing,Marketing dịch vụ,5,tiki_book,279406046,Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047,85.0,2,high,100.0,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279406046,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_74afbae848a93e3f,Marketing,Quản trị Marketing,1,tiki_book,68554548,Quản Trị Marketing,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031,82.83,3,high,78.88,86.62,62.26,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-68554548,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_74afbae848a93e3f,Marketing,Quản trị thương hiệu,4,tiki_book,42531744,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,73.53,4,high,74.5,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-42531744,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_74afbae848a93e3f,Marketing,Hành vi người tiêu dùng,2,ueh_repository,UEH/61412,Nghiên cứu hành vi mua sắm trực tuyến của người tiêu dùng tại TP. Hồ Chí Minh ngành hàng thời trang,https://digital.lib.ueh.edu.vn/handle/UEH/61412,59.24,5,medium,56.23,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789c1996c7ce52ab,Thị trường chứng khoán,Phân tích kỹ thuật,2,tiki_book,77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,96.42,1,high,100.0,97.2,78.92,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-77339644,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789c1996c7ce52ab,Thị trường chứng khoán,Thị trường phái sinh,5,ueh_repository,UEH/62149,Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ sở VN30 tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62149,76.77,2,high,68.78,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789c1996c7ce52ab,Thị trường chứng khoán,Phân tích chứng khoán cơ bản,1,tiki_book,208437274,Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 Cuốn) - Alphabooks,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676,59.73,3,medium,62.73,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-208437274,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789c1996c7ce52ab,Thị trường chứng khoán,Đạo đức nghề nghiệp chứng khoán,6,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,55.21,4,medium,49.52,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789c1996c7ce52ab,Thị trường chứng khoán,Đạo đức nghề nghiệp chứng khoán,6,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,50.01,5,medium,41.1,77.25,29.51,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-94851869,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789ef5580430c465,Hệ thống thông tin kinh doanh,Khai phá dữ liệu,1,ueh_repository,UEH/63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63925,95.5,1,high,100.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789ef5580430c465,Hệ thống thông tin kinh doanh,Business Intelligence,3,ueh_repository,UEH/63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,94.45,2,high,98.25,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789ef5580430c465,Hệ thống thông tin kinh doanh,Trực quan hóa dữ liệu,5,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,88.95,3,high,75.44,100.0,100.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-76013378,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789ef5580430c465,Hệ thống thông tin kinh doanh,Phân tích kinh doanh,4,ueh_repository,UEH/62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,58.72,4,medium,55.36,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_789ef5580430c465,Hệ thống thông tin kinh doanh,Phân tích kinh doanh,4,tiki_book,63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,56.67,5,medium,52.51,77.82,39.12,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-63822864,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7aa6030c44d1dc99,Quản trị kinh doanh,Quản trị chiến lược,4,tiki_book,185044605,Quản trị chiến lược ( Strategic Management),https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606,85.54,1,high,84.07,89.43,61.95,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-185044605,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7aa6030c44d1dc99,Quản trị kinh doanh,Quản trị chiến lược,4,ueh_repository,UEH/62665,Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thành quả hoạt động tại các doanh nghiệp sản xuất – nghiên cứu ở khu vực Đông Nam Bộ -Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62665,85.1,2,high,82.66,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7aa6030c44d1dc99,Quản trị kinh doanh,Quản trị vận hành,5,tiki_book,273429543,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,78.32,3,high,86.13,74.57,22.48,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-273429543,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7aa6030c44d1dc99,Quản trị kinh doanh,Quản trị nhân sự,2,ueh_repository,UEH/62721,Thực trạng ứng dụng ERP vào quản trị nhân sự tại Công ty Tài chính TNHH HD SAISON,https://digital.lib.ueh.edu.vn/handle/UEH/62721,77.48,4,high,69.97,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7aa6030c44d1dc99,Quản trị kinh doanh,Quản trị học,1,tiki_book,187791770,Quản trị học (Tái bản 2022),https://tiki.vn/quan-tri-hoc-tai-ban-2022-p187791770.html?spid=187791771,76.94,5,high,70.6,83.72,50.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-187791770,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b28debe24f251b8,Đầu tư tài chính,Phân tích kỹ thuật,6,tiki_book,77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,96.42,1,high,100.0,97.2,78.92,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-77339644,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b28debe24f251b8,Đầu tư tài chính,Thị trường tài chính,3,tiki_book,531592,Thị Trường Tài Chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,84.89,2,high,90.95,78.9,47.5,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-531592,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b28debe24f251b8,Đầu tư tài chính,Tài chính hành vi,5,ueh_repository,UEH/62544,Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nhà đầu tư cá nhân trên thị trường chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62544,84.74,3,high,82.06,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b28debe24f251b8,Đầu tư tài chính,Phân tích đầu tư chứng khoán,1,tiki_book,279336919,- Kỹ Thuật Phân Tích Đầu Tư Chứng Khoán (Tái Bản 2026),https://tiki.vn/sach-ky-thuat-phan-tich-dau-tu-chung-khoan-tai-ban-2026-p279336919.html?spid=279336920,80.82,4,high,90.7,50.0,50.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279336919,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b28debe24f251b8,Đầu tư tài chính,Thị trường tài chính,3,ueh_repository,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,78.07,5,high,70.95,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b35d231b2b7df04,Luật kinh doanh quốc tế,Luật sở hữu trí tuệ,6,ueh_repository,UEH/61661,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661,84.98,1,high,89.13,40.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b35d231b2b7df04,Luật kinh doanh quốc tế,Luật sở hữu trí tuệ,6,tiki_book,277967579,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695,83.54,2,high,89.68,79.15,42.09,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-277967579,UEH Library - Suggested Shelf - Floor 1,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b35d231b2b7df04,Luật kinh doanh quốc tế,Luật đầu tư quốc tế,4,tiki_book,279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,67.62,3,high,70.55,50.0,22.46,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-279390334,UEH Library - Suggested Shelf - Floor 2,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b35d231b2b7df04,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế,5,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,52.15,4,medium,44.41,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7b35d231b2b7df04,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế,5,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,51.37,5,medium,44.61,74.57,30.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-243732948,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7c76293a9ab20f17,Kinh doanh nông nghiệp,Chuỗi cung ứng nông sản,2,ueh_repository,UEH/63977,Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại dịch Covid- 19 tại các tỉnh Đồng bằng sông Cửu Long,https://digital.lib.ueh.edu.vn/handle/UEH/63977,95.5,1,high,100.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7c76293a9ab20f17,Kinh doanh nông nghiệp,Chuỗi cung ứng nông sản,2,tiki_book,1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,59.52,2,medium,35.17,97.2,90.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-1208799,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7c76293a9ab20f17,Kinh doanh nông nghiệp,Kinh tế nông nghiệp,1,ueh_repository,UEH/62812,"Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa bàn huyện Phú Tân, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62812,44.73,3,medium,32.05,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7c76293a9ab20f17,Kinh doanh nông nghiệp,Marketing nông sản,3,ueh_repository,UEH/62978,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",https://digital.lib.ueh.edu.vn/handle/UEH/62978,43.91,4,medium,30.69,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7c76293a9ab20f17,Kinh doanh nông nghiệp,Chính sách nông nghiệp,5,ueh_repository,UEH/62737,Hạn chế rủi ro tín dụng cho vay tiêu dùng tại Ngân hàng Nông nghiệp và phát triển Nông thôn Việt Nam – chi nhánh Thành phố Sóc Trăng,https://digital.lib.ueh.edu.vn/handle/UEH/62737,43.14,5,medium,29.4,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,optional,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7ea626ee8fb150ff,Kế toán doanh nghiệp,Kiểm toán nội bộ,3,ueh_repository,UEH/61472,Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61472,84.04,1,high,80.9,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7ea626ee8fb150ff,Kế toán doanh nghiệp,Kế toán tài chính,1,tiki_book,56602776,Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777,81.35,2,high,84.49,81.83,40.35,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-56602776,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7ea626ee8fb150ff,Kế toán doanh nghiệp,Phân tích báo cáo tài chính,4,tiki_book,274409757,Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758,80.41,3,high,94.71,50.0,35.27,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-274409757,UEH Library - Suggested Shelf - Floor 4,place_hold_or_open_tiki_link,,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7ea626ee8fb150ff,Kế toán doanh nghiệp,Kế toán quản trị,2,ueh_repository,UEH/63683,Tác động của môi trường cạnh tranh đến văn hóa tổ chức và chiến lược kinh doanh - Ảnh hưởng đến việc thực hiện kế toán quản trị tại các doanh nghiệp ở Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63683,80.08,4,high,74.3,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7ea626ee8fb150ff,Kế toán doanh nghiệp,Kiểm toán nội bộ,3,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,78.36,5,high,82.98,77.25,29.51,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,2026-06-01 09:10:43.814573+07,print_collection_or_marketplace,available_via_tiki_link,OPAC-SIM-94851869,UEH Library - Suggested Shelf - Floor 3,place_hold_or_open_tiki_link,,recommended,mobile_app; web_portal; email_digest; opac_terminal_widget
stu_7f1eda3fab6aca2c,Marketing,Marketing dịch vụ,5,ueh_repository,UEH/63123,Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần Công Thương Việt Nam – CN 10 TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/63123,95.5,1,high,100.0,80.0,50.0,UEH Repository: content match + confidence + publication year + views,2026-06-01 09:10:43.814573+07,digital_repository,digital_access_granted,,,open_repository_link,student_access_allowed,high_priority,mobile_app; web_portal; email_digest; opac_terminal_widget
